PartType	RefDes	PartDecal	Pins	Layer	Orient.	X	Y	SMD	Glued
CAPACITOR_LST	C11B	CAP1005L	2	Bottom	270	1540.98	1380.987	Yes	No
CAPACITOR_LST	C11C	CAP1005L	2	Bottom	270	1540.98	2380.987	Yes	No
CAPACITOR_LST	C11D	CAP1005L	2	Bottom	270	1540.98	3380.987	Yes	No
CAPACITOR_LST	C11E	CAP1005L	2	Bottom	270	1540.98	4380.987	Yes	No
CAPACITOR_LST	C11F	CAP1005L	2	Bottom	270	1540.98	5380.987	Yes	No
CAPACITOR_LST	C11G	CAP1005L	2	Bottom	270	1540.98	6380.987	Yes	No
CAPACITOR_LST	C11H	CAP1005L	2	Bottom	270	1540.98	7380.987	Yes	No
CAPACITOR_LST	C11I	CAP1005L	2	Bottom	270	1540.98	8380.987	Yes	No
CAPACITOR_LST	C11J	CAP1005L	2	Bottom	270	1540.98	9380.987	Yes	No
CAPACITOR_LST	C11K	CAP1005L	2	Bottom	270	1540.98	10380.987	Yes	No
CAPACITOR_LST	C11L	CAP1005L	2	Bottom	270	1540.98	11380.987	Yes	No
CAPACITOR_LST	C11M	CAP1005L	2	Bottom	90	10459.02	11869.013	Yes	No
CAPACITOR_LST	C11N	CAP1005L	2	Bottom	90	10459.02	10869.013	Yes	No
CAPACITOR_LST	C11O	CAP1005L	2	Bottom	90	10459.02	9869.013	Yes	No
CAPACITOR_LST	C11P	CAP1005L	2	Bottom	90	10459.02	8869.013	Yes	No
CAPACITOR_LST	C11Q	CAP1005L	2	Bottom	90	10459.02	7869.013	Yes	No
CAPACITOR_LST	C11R	CAP1005L	2	Bottom	90	10459.02	6869.013	Yes	No
CAPACITOR_LST	C11S	CAP1005L	2	Bottom	90	10459.02	5869.013	Yes	No
CAPACITOR_LST	C11T	CAP1005L	2	Bottom	90	10459.02	4869.013	Yes	No
CAPACITOR_LST	C11U	CAP1005L	2	Bottom	90	10459.02	3869.013	Yes	No
CAPACITOR_LST	C11V	CAP1005L	2	Bottom	90	10459.02	2869.013	Yes	No
CAPACITOR_LST	C11W	CAP1005L	2	Bottom	90	10459.02	1869.013	Yes	No
CAPACITOR_LST	C11X	CAP1005L	2	Bottom	90	10459.02	869.013	Yes	No
CAPACITOR_LST	C12	CAP1005L	2	Top	0	2040	1715	Yes	No
CAPACITOR_LST	C12A	CAP1005L	2	Bottom	180	1665.98	180.987	Yes	No
CAPACITOR_LST	C12B	CAP1005L	2	Bottom	180	1665.98	1180.987	Yes	No
CAPACITOR_LST	C12C	CAP1005L	2	Bottom	180	1665.98	2180.987	Yes	No
CAPACITOR_LST	C12D	CAP1005L	2	Bottom	180	1665.98	3180.987	Yes	No
CAPACITOR_LST	C12E	CAP1005L	2	Bottom	180	1665.98	4180.987	Yes	No
CAPACITOR_LST	C12F	CAP1005L	2	Bottom	180	1665.98	5180.987	Yes	No
CAPACITOR_LST	C12G	CAP1005L	2	Bottom	180	1665.98	6180.987	Yes	No
CAPACITOR_LST	C12H	CAP1005L	2	Bottom	180	1665.98	7180.987	Yes	No
CAPACITOR_LST	C12I	CAP1005L	2	Bottom	180	1665.98	8180.987	Yes	No
CAPACITOR_LST	C12J	CAP1005L	2	Bottom	180	1665.98	9180.987	Yes	No
CAPACITOR_LST	C12K	CAP1005L	2	Bottom	180	1665.98	10180.987	Yes	No
CAPACITOR_LST	C12L	CAP1005L	2	Bottom	180	1665.98	11180.987	Yes	No
CAPACITOR_LST	C12M	CAP1005L	2	Bottom	0	10334.02	12069.013	Yes	No
CAPACITOR_LST	C12N	CAP1005L	2	Bottom	0	10334.02	11069.013	Yes	No
CAPACITOR_LST	C12O	CAP1005L	2	Bottom	0	10334.02	10069.013	Yes	No
CAPACITOR_LST	C12P	CAP1005L	2	Bottom	0	10334.02	9069.013	Yes	No
CAPACITOR_LST	C12Q	CAP1005L	2	Bottom	0	10334.02	8069.013	Yes	No
CAPACITOR_LST	C12R	CAP1005L	2	Bottom	0	10334.02	7069.013	Yes	No
CAPACITOR_LST	C12S	CAP1005L	2	Bottom	0	10334.02	6069.013	Yes	No
CAPACITOR_LST	C12T	CAP1005L	2	Bottom	0	10334.02	5069.013	Yes	No
CAPACITOR_LST	C12U	CAP1005L	2	Bottom	0	10334.02	4069.013	Yes	No
CAPACITOR_LST	C12V	CAP1005L	2	Bottom	0	10334.02	3069.013	Yes	No
CAPACITOR_LST	C12W	CAP1005L	2	Bottom	0	10334.02	2069.013	Yes	No
CAPACITOR_LST	C12X	CAP1005L	2	Bottom	0	10334.02	1069.013	Yes	No
CAPACITOR_LST	C13	CAP1005L	2	Top	135	2184	1895	Yes	No
CAPACITOR_LST	C13A	CAP1005L	2	Bottom	90	1740.98	320.987	Yes	No
CAPACITOR_LST	C13B	CAP1005L	2	Bottom	90	1740.98	1320.987	Yes	No
CAPACITOR_LST	C13C	CAP1005L	2	Bottom	90	1740.98	2320.987	Yes	No
CAPACITOR_LST	C13D	CAP1005L	2	Bottom	90	1740.98	3320.987	Yes	No
CAPACITOR_LST	C13E	CAP1005L	2	Bottom	90	1740.98	4320.987	Yes	No
CAPACITOR_LST	C13F	CAP1005L	2	Bottom	90	1740.98	5320.987	Yes	No
CAPACITOR_LST	C13G	CAP1005L	2	Bottom	90	1740.98	6320.987	Yes	No
CAPACITOR_LST	C13H	CAP1005L	2	Bottom	90	1740.98	7320.987	Yes	No
CAPACITOR_LST	C13I	CAP1005L	2	Bottom	90	1740.98	8320.987	Yes	No
CAPACITOR_LST	C13J	CAP1005L	2	Bottom	90	1740.98	9320.987	Yes	No
CAPACITOR_LST	C13K	CAP1005L	2	Bottom	90	1740.98	10320.987	Yes	No
CAPACITOR_LST	C13L	CAP1005L	2	Bottom	90	1740.98	11320.987	Yes	No
CAPACITOR_LST	C13M	CAP1005L	2	Bottom	270	10259.02	11929.013	Yes	No
CAPACITOR_LST	C13N	CAP1005L	2	Bottom	270	10259.02	10929.013	Yes	No
CAPACITOR_LST	C13O	CAP1005L	2	Bottom	270	10259.02	9929.013	Yes	No
CAPACITOR_LST	C13P	CAP1005L	2	Bottom	270	10259.02	8929.013	Yes	No
CAPACITOR_LST	C13Q	CAP1005L	2	Bottom	270	10259.02	7929.013	Yes	No
CAPACITOR_LST	C13R	CAP1005L	2	Bottom	270	10259.02	6929.013	Yes	No
CAPACITOR_LST	C13S	CAP1005L	2	Bottom	270	10259.02	5929.013	Yes	No
CAPACITOR_LST	C13T	CAP1005L	2	Bottom	270	10259.02	4929.013	Yes	No
CAPACITOR_LST	C13U	CAP1005L	2	Bottom	270	10259.02	3929.013	Yes	No
CAPACITOR_LST	C13V	CAP1005L	2	Bottom	270	10259.02	2929.013	Yes	No
CAPACITOR_LST	C13W	CAP1005L	2	Bottom	270	10259.02	1929.013	Yes	No
CAPACITOR_LST	C13X	CAP1005L	2	Bottom	270	10259.02	929.013	Yes	No
CAPACITOR_LST	C14	CAP1005L	2	Top	90	1220	1150	Yes	No
CAPACITOR_LST	C14A	CAP1005L	2	Bottom	0	1580.98	470.987	Yes	No
CAPACITOR_LST	C14B	CAP1005L	2	Bottom	0	1580.98	1470.987	Yes	No
CAPACITOR_LST	C14C	CAP1005L	2	Bottom	0	1580.98	2470.987	Yes	No
CAPACITOR_LST	C14D	CAP1005L	2	Bottom	0	1580.98	3470.987	Yes	No
CAPACITOR_LST	C14E	CAP1005L	2	Bottom	0	1580.98	4470.987	Yes	No
CAPACITOR_LST	C14F	CAP1005L	2	Bottom	0	1580.98	5470.987	Yes	No
CAPACITOR_LST	C14G	CAP1005L	2	Bottom	0	1580.98	6470.987	Yes	No
CAPACITOR_LST	C14H	CAP1005L	2	Bottom	0	1580.98	7470.987	Yes	No
CAPACITOR_LST	C14I	CAP1005L	2	Bottom	0	1580.98	8470.987	Yes	No
CAPACITOR_LST	C14J	CAP1005L	2	Bottom	0	1580.98	9470.987	Yes	No
CAPACITOR_LST	C14K	CAP1005L	2	Bottom	0	1580.98	10470.987	Yes	No
CAPACITOR_LST	C14L	CAP1005L	2	Bottom	0	1580.98	11470.987	Yes	No
CAPACITOR_LST	C14M	CAP1005L	2	Bottom	180	10419.02	11779.013	Yes	No
CAPACITOR_LST	C14N	CAP1005L	2	Bottom	180	10419.02	10779.013	Yes	No
CAPACITOR_LST	C14O	CAP1005L	2	Bottom	180	10419.02	9779.013	Yes	No
CAPACITOR_LST	C14P	CAP1005L	2	Bottom	180	10419.02	8779.013	Yes	No
CAPACITOR_LST	C14Q	CAP1005L	2	Bottom	180	10419.02	7779.013	Yes	No
CAPACITOR_LST	C14R	CAP1005L	2	Bottom	180	10419.02	6779.013	Yes	No
CAPACITOR_LST	C14S	CAP1005L	2	Bottom	180	10419.02	5779.013	Yes	No
CAPACITOR_LST	C14T	CAP1005L	2	Bottom	180	10419.02	4779.013	Yes	No
CAPACITOR_LST	C14U	CAP1005L	2	Bottom	180	10419.02	3779.013	Yes	No
CAPACITOR_LST	C14V	CAP1005L	2	Bottom	180	10419.02	2779.013	Yes	No
CAPACITOR_LST	C14W	CAP1005L	2	Bottom	180	10419.02	1779.013	Yes	No
CAPACITOR_LST	C14X	CAP1005L	2	Bottom	180	10419.02	779.013	Yes	No
CAPACITOR_LST	C15	CAP1005L	2	Top	135	2210	1921	Yes	No
CAPACITOR_LST	C15A	CAP1005L	2	Bottom	0	1590.98	180.987	Yes	No
CAPACITOR_LST	C15B	CAP1005L	2	Bottom	0	1590.98	1180.987	Yes	No
CAPACITOR_LST	C15C	CAP1005L	2	Bottom	0	1590.98	2180.987	Yes	No
CAPACITOR_LST	C15D	CAP1005L	2	Bottom	0	1590.98	3180.987	Yes	No
CAPACITOR_LST	C15E	CAP1005L	2	Bottom	0	1590.98	4180.987	Yes	No
CAPACITOR_LST	C15F	CAP1005L	2	Bottom	0	1590.98	5180.987	Yes	No
CAPACITOR_LST	C15G	CAP1005L	2	Bottom	0	1590.98	6180.987	Yes	No
CAPACITOR_LST	C15H	CAP1005L	2	Bottom	0	1590.98	7180.987	Yes	No
CAPACITOR_LST	C15I	CAP1005L	2	Bottom	0	1590.98	8180.987	Yes	No
CAPACITOR_LST	C15J	CAP1005L	2	Bottom	0	1590.98	9180.987	Yes	No
CAPACITOR_LST	C15K	CAP1005L	2	Bottom	0	1590.98	10180.987	Yes	No
CAPACITOR_LST	C15L	CAP1005L	2	Bottom	0	1590.98	11180.987	Yes	No
CAPACITOR_LST	C15M	CAP1005L	2	Bottom	180	10409.02	12069.013	Yes	No
CAPACITOR_LST	C15N	CAP1005L	2	Bottom	180	10409.02	11069.013	Yes	No
CAPACITOR_LST	C15O	CAP1005L	2	Bottom	180	10409.02	10069.013	Yes	No
CAPACITOR_LST	C15P	CAP1005L	2	Bottom	180	10409.02	9069.013	Yes	No
CAPACITOR_LST	C15Q	CAP1005L	2	Bottom	180	10409.02	8069.013	Yes	No
CAPACITOR_LST	C15R	CAP1005L	2	Bottom	180	10409.02	7069.013	Yes	No
CAPACITOR_LST	C15S	CAP1005L	2	Bottom	180	10409.02	6069.013	Yes	No
CAPACITOR_LST	C15T	CAP1005L	2	Bottom	180	10409.02	5069.013	Yes	No
CAPACITOR_LST	C15U	CAP1005L	2	Bottom	180	10409.02	4069.013	Yes	No
CAPACITOR_LST	C15V	CAP1005L	2	Bottom	180	10409.02	3069.013	Yes	No
CAPACITOR_LST	C15W	CAP1005L	2	Bottom	180	10409.02	2069.013	Yes	No
CAPACITOR_LST	C15X	CAP1005L	2	Bottom	180	10409.02	1069.013	Yes	No
CAPACITOR_LST	C16	CAP1005L	2	Top	180	1035	1130	Yes	No
CAPACITOR_LST	C16A	CAP1005L	2	Bottom	180	1745.98	180.987	Yes	No
CAPACITOR_LST	C16B	CAP1005L	2	Bottom	180	1745.98	1180.987	Yes	No
CAPACITOR_LST	C16C	CAP1005L	2	Bottom	180	1745.98	2180.987	Yes	No
CAPACITOR_LST	C16D	CAP1005L	2	Bottom	180	1745.98	3180.987	Yes	No
CAPACITOR_LST	C16E	CAP1005L	2	Bottom	180	1745.98	4180.987	Yes	No
CAPACITOR_LST	C16F	CAP1005L	2	Bottom	180	1745.98	5180.987	Yes	No
CAPACITOR_LST	C16G	CAP1005L	2	Bottom	180	1745.98	6180.987	Yes	No
CAPACITOR_LST	C16H	CAP1005L	2	Bottom	180	1745.98	7180.987	Yes	No
CAPACITOR_LST	C16I	CAP1005L	2	Bottom	180	1745.98	8180.987	Yes	No
CAPACITOR_LST	C16J	CAP1005L	2	Bottom	180	1745.98	9180.987	Yes	No
CAPACITOR_LST	C16K	CAP1005L	2	Bottom	180	1745.98	10180.987	Yes	No
CAPACITOR_LST	C16L	CAP1005L	2	Bottom	180	1745.98	11180.987	Yes	No
CAPACITOR_LST	C16M	CAP1005L	2	Bottom	0	10254.02	12069.013	Yes	No
CAPACITOR_LST	C16N	CAP1005L	2	Bottom	0	10254.02	11069.013	Yes	No
CAPACITOR_LST	C16O	CAP1005L	2	Bottom	0	10254.02	10069.013	Yes	No
CAPACITOR_LST	C16P	CAP1005L	2	Bottom	0	10254.02	9069.013	Yes	No
CAPACITOR_LST	C16Q	CAP1005L	2	Bottom	0	10254.02	8069.013	Yes	No
CAPACITOR_LST	C16R	CAP1005L	2	Bottom	0	10254.02	7069.013	Yes	No
CAPACITOR_LST	C16S	CAP1005L	2	Bottom	0	10254.02	6069.013	Yes	No
CAPACITOR_LST	C16T	CAP1005L	2	Bottom	0	10254.02	5069.013	Yes	No
CAPACITOR_LST	C16U	CAP1005L	2	Bottom	0	10254.02	4069.013	Yes	No
CAPACITOR_LST	C16V	CAP1005L	2	Bottom	0	10254.02	3069.013	Yes	No
CAPACITOR_LST	C16W	CAP1005L	2	Bottom	0	10254.02	2069.013	Yes	No
CAPACITOR_LST	C16X	CAP1005L	2	Bottom	0	10254.02	1069.013	Yes	No
CAPACITOR_LST	C17	CAP1005L	2	Bottom	0	2380	2970	Yes	No
CAPACITOR_LST	C17A	CAP1005L	2	Bottom	180	1700.98	470.987	Yes	No
CAPACITOR_LST	C17B	CAP1005L	2	Bottom	180	1700.98	1470.987	Yes	No
CAPACITOR_LST	C17C	CAP1005L	2	Bottom	180	1700.98	2470.987	Yes	No
CAPACITOR_LST	C17D	CAP1005L	2	Bottom	180	1700.98	3470.987	Yes	No
CAPACITOR_LST	C17E	CAP1005L	2	Bottom	180	1700.98	4470.987	Yes	No
CAPACITOR_LST	C17F	CAP1005L	2	Bottom	180	1700.98	5470.987	Yes	No
CAPACITOR_LST	C17G	CAP1005L	2	Bottom	180	1700.98	6470.987	Yes	No
CAPACITOR_LST	C17H	CAP1005L	2	Bottom	180	1700.98	7470.987	Yes	No
CAPACITOR_LST	C17I	CAP1005L	2	Bottom	180	1700.98	8470.987	Yes	No
CAPACITOR_LST	C17J	CAP1005L	2	Bottom	180	1700.98	9470.987	Yes	No
CAPACITOR_LST	C17K	CAP1005L	2	Bottom	180	1700.98	10470.987	Yes	No
CAPACITOR_LST	C17L	CAP1005L	2	Bottom	180	1700.98	11470.987	Yes	No
CAPACITOR_LST	C17M	CAP1005L	2	Bottom	0	10299.02	11779.013	Yes	No
CAPACITOR_LST	C17N	CAP1005L	2	Bottom	0	10299.02	10779.013	Yes	No
CAPACITOR_LST	C17O	CAP1005L	2	Bottom	0	10299.02	9779.013	Yes	No
CAPACITOR_LST	C17P	CAP1005L	2	Bottom	0	10299.02	8779.013	Yes	No
CAPACITOR_LST	C17Q	CAP1005L	2	Bottom	0	10299.02	7779.013	Yes	No
CAPACITOR_LST	C17R	CAP1005L	2	Bottom	0	10299.02	6779.013	Yes	No
CAPACITOR_LST	C17S	CAP1005L	2	Bottom	0	10299.02	5779.013	Yes	No
CAPACITOR_LST	C17T	CAP1005L	2	Bottom	0	10299.02	4779.013	Yes	No
CAPACITOR_LST	C17U	CAP1005L	2	Bottom	0	10299.02	3779.013	Yes	No
CAPACITOR_LST	C17V	CAP1005L	2	Bottom	0	10299.02	2779.013	Yes	No
CAPACITOR_LST	C17W	CAP1005L	2	Bottom	0	10299.02	1779.013	Yes	No
CAPACITOR_LST	C17X	CAP1005L	2	Bottom	0	10299.02	779.013	Yes	No
CAPACITOR_LST	C18	CAP1005L	2	Top	270	1835.91	2612.6	Yes	No
CAPACITOR_LST	C18A	CAP1005L	2	Bottom	90	1740.98	395.987	Yes	No
CAPACITOR_LST	C18B	CAP1005L	2	Bottom	90	1740.98	1395.987	Yes	No
CAPACITOR_LST	C18C	CAP1005L	2	Bottom	90	1740.98	2395.987	Yes	No
CAPACITOR_LST	C18D	CAP1005L	2	Bottom	90	1740.98	3395.987	Yes	No
CAPACITOR_LST	C18E	CAP1005L	2	Bottom	90	1740.98	4395.987	Yes	No
CAPACITOR_LST	C18F	CAP1005L	2	Bottom	90	1740.98	5395.987	Yes	No
CAPACITOR_LST	C18G	CAP1005L	2	Bottom	90	1740.98	6395.987	Yes	No
CAPACITOR_LST	C18H	CAP1005L	2	Bottom	90	1740.98	7395.987	Yes	No
CAPACITOR_LST	C18I	CAP1005L	2	Bottom	90	1740.98	8395.987	Yes	No
CAPACITOR_LST	C18J	CAP1005L	2	Bottom	90	1740.98	9395.987	Yes	No
CAPACITOR_LST	C18K	CAP1005L	2	Bottom	90	1740.98	10395.987	Yes	No
CAPACITOR_LST	C18L	CAP1005L	2	Bottom	90	1740.98	11395.987	Yes	No
CAPACITOR_LST	C18M	CAP1005L	2	Bottom	270	10259.02	11854.013	Yes	No
CAPACITOR_LST	C18N	CAP1005L	2	Bottom	270	10259.02	10854.013	Yes	No
CAPACITOR_LST	C18O	CAP1005L	2	Bottom	270	10259.02	9854.013	Yes	No
CAPACITOR_LST	C18P	CAP1005L	2	Bottom	270	10259.02	8854.013	Yes	No
CAPACITOR_LST	C18Q	CAP1005L	2	Bottom	270	10259.02	7854.013	Yes	No
CAPACITOR_LST	C18R	CAP1005L	2	Bottom	270	10259.02	6854.013	Yes	No
CAPACITOR_LST	C18S	CAP1005L	2	Bottom	270	10259.02	5854.013	Yes	No
CAPACITOR_LST	C18T	CAP1005L	2	Bottom	270	10259.02	4854.013	Yes	No
CAPACITOR_LST	C18U	CAP1005L	2	Bottom	270	10259.02	3854.013	Yes	No
CAPACITOR_LST	C18V	CAP1005L	2	Bottom	270	10259.02	2854.013	Yes	No
CAPACITOR_LST	C18W	CAP1005L	2	Bottom	270	10259.02	1854.013	Yes	No
CAPACITOR_LST	C18X	CAP1005L	2	Bottom	270	10259.02	854.013	Yes	No
CAPACITOR_LST	C19	CAP1005L	2	Top	0	2042.066	2601.934	Yes	No
CAPACITOR_LST	C19A	CAP1005L	2	Bottom	270	1795.98	280.987	Yes	No
CAPACITOR_LST	C19B	CAP1005L	2	Bottom	270	1795.98	1280.987	Yes	No
CAPACITOR_LST	C19C	CAP1005L	2	Bottom	270	1795.98	2280.987	Yes	No
CAPACITOR_LST	C19D	CAP1005L	2	Bottom	270	1795.98	3280.987	Yes	No
CAPACITOR_LST	C19E	CAP1005L	2	Bottom	270	1795.98	4280.987	Yes	No
CAPACITOR_LST	C19F	CAP1005L	2	Bottom	270	1795.98	5280.987	Yes	No
CAPACITOR_LST	C19G	CAP1005L	2	Bottom	270	1795.98	6280.987	Yes	No
CAPACITOR_LST	C19H	CAP1005L	2	Bottom	270	1795.98	7280.987	Yes	No
CAPACITOR_LST	C19I	CAP1005L	2	Bottom	270	1795.98	8280.987	Yes	No
CAPACITOR_LST	C19J	CAP1005L	2	Bottom	270	1795.98	9280.987	Yes	No
CAPACITOR_LST	C19K	CAP1005L	2	Bottom	270	1795.98	10280.987	Yes	No
CAPACITOR_LST	C19L	CAP1005L	2	Bottom	270	1795.98	11280.987	Yes	No
CAPACITOR_LST	C19M	CAP1005L	2	Bottom	90	10204.02	11969.013	Yes	No
CAPACITOR_LST	C19N	CAP1005L	2	Bottom	90	10204.02	10969.013	Yes	No
CAPACITOR_LST	C19O	CAP1005L	2	Bottom	90	10204.02	9969.013	Yes	No
CAPACITOR_LST	C19P	CAP1005L	2	Bottom	90	10204.02	8969.013	Yes	No
CAPACITOR_LST	C19Q	CAP1005L	2	Bottom	90	10204.02	7969.013	Yes	No
CAPACITOR_LST	C19R	CAP1005L	2	Bottom	90	10204.02	6969.013	Yes	No
CAPACITOR_LST	C19S	CAP1005L	2	Bottom	90	10204.02	5969.013	Yes	No
CAPACITOR_LST	C19T	CAP1005L	2	Bottom	90	10204.02	4969.013	Yes	No
CAPACITOR_LST	C19U	CAP1005L	2	Bottom	90	10204.02	3969.013	Yes	No
CAPACITOR_LST	C19V	CAP1005L	2	Bottom	90	10204.02	2969.013	Yes	No
CAPACITOR_LST	C19W	CAP1005L	2	Bottom	90	10204.02	1969.013	Yes	No
CAPACITOR_LST	C19X	CAP1005L	2	Bottom	90	10204.02	969.013	Yes	No
CAPACITOR_LST	C20	CAP1005L	2	Top	0	2040	2715	Yes	No
CAPACITOR_LST	C20A	CAP1005L	2	Bottom	90	1840.98	280.987	Yes	No
CAPACITOR_LST	C20B	CAP1005L	2	Bottom	90	1840.98	1280.987	Yes	No
CAPACITOR_LST	C20C	CAP1005L	2	Bottom	90	1840.98	2280.987	Yes	No
CAPACITOR_LST	C20D	CAP1005L	2	Bottom	90	1840.98	3280.987	Yes	No
CAPACITOR_LST	C20E	CAP1005L	2	Bottom	90	1840.98	4280.987	Yes	No
CAPACITOR_LST	C20F	CAP1005L	2	Bottom	90	1840.98	5280.987	Yes	No
CAPACITOR_LST	C20G	CAP1005L	2	Bottom	90	1840.98	6280.987	Yes	No
CAPACITOR_LST	C20H	CAP1005L	2	Bottom	90	1840.98	7280.987	Yes	No
CAPACITOR_LST	C20I	CAP1005L	2	Bottom	90	1840.98	8280.987	Yes	No
CAPACITOR_LST	C20J	CAP1005L	2	Bottom	90	1840.98	9280.987	Yes	No
CAPACITOR_LST	C20K	CAP1005L	2	Bottom	90	1840.98	10280.987	Yes	No
CAPACITOR_LST	C20L	CAP1005L	2	Bottom	90	1840.98	11280.987	Yes	No
CAPACITOR_LST	C20M	CAP1005L	2	Bottom	270	10159.02	11969.013	Yes	No
CAPACITOR_LST	C20N	CAP1005L	2	Bottom	270	10159.02	10969.013	Yes	No
CAPACITOR_LST	C20O	CAP1005L	2	Bottom	270	10159.02	9969.013	Yes	No
CAPACITOR_LST	C20P	CAP1005L	2	Bottom	270	10159.02	8969.013	Yes	No
CAPACITOR_LST	C20Q	CAP1005L	2	Bottom	270	10159.02	7969.013	Yes	No
CAPACITOR_LST	C20R	CAP1005L	2	Bottom	270	10159.02	6969.013	Yes	No
CAPACITOR_LST	C20S	CAP1005L	2	Bottom	270	10159.02	5969.013	Yes	No
CAPACITOR_LST	C20T	CAP1005L	2	Bottom	270	10159.02	4969.013	Yes	No
CAPACITOR_LST	C20U	CAP1005L	2	Bottom	270	10159.02	3969.013	Yes	No
CAPACITOR_LST	C20V	CAP1005L	2	Bottom	270	10159.02	2969.013	Yes	No
CAPACITOR_LST	C20W	CAP1005L	2	Bottom	270	10159.02	1969.013	Yes	No
CAPACITOR_LST	C20X	CAP1005L	2	Bottom	270	10159.02	969.013	Yes	No
CAPACITOR_LST	C21	CAP1005L	2	Top	135	2184	2895	Yes	No
CAPACITOR_LST	C21A	CAP1005L	2	Bottom	180	1935.98	470.987	Yes	No
CAPACITOR_LST	C21B	CAP1005L	2	Bottom	180	1935.98	1470.987	Yes	No
CAPACITOR_LST	C21C	CAP1005L	2	Bottom	180	1935.98	2470.987	Yes	No
CAPACITOR_LST	C21D	CAP1005L	2	Bottom	180	1935.98	3470.987	Yes	No
CAPACITOR_LST	C21E	CAP1005L	2	Bottom	180	1935.98	4470.987	Yes	No
CAPACITOR_LST	C21F	CAP1005L	2	Bottom	180	1935.98	5470.987	Yes	No
CAPACITOR_LST	C21G	CAP1005L	2	Bottom	180	1935.98	6470.987	Yes	No
CAPACITOR_LST	C21H	CAP1005L	2	Bottom	180	1935.98	7470.987	Yes	No
CAPACITOR_LST	C21I	CAP1005L	2	Bottom	180	1935.98	8470.987	Yes	No
CAPACITOR_LST	C21J	CAP1005L	2	Bottom	180	1935.98	9470.987	Yes	No
CAPACITOR_LST	C21K	CAP1005L	2	Bottom	180	1935.98	10470.987	Yes	No
CAPACITOR_LST	C21L	CAP1005L	2	Bottom	180	1935.98	11470.987	Yes	No
CAPACITOR_LST	C21M	CAP1005L	2	Bottom	0	10064.02	11779.013	Yes	No
CAPACITOR_LST	C21N	CAP1005L	2	Bottom	0	10064.02	10779.013	Yes	No
CAPACITOR_LST	C21O	CAP1005L	2	Bottom	0	10064.02	9779.013	Yes	No
CAPACITOR_LST	C21P	CAP1005L	2	Bottom	0	10064.02	8779.013	Yes	No
CAPACITOR_LST	C21Q	CAP1005L	2	Bottom	0	10064.02	7779.013	Yes	No
CAPACITOR_LST	C21R	CAP1005L	2	Bottom	0	10064.02	6779.013	Yes	No
CAPACITOR_LST	C21S	CAP1005L	2	Bottom	0	10064.02	5779.013	Yes	No
CAPACITOR_LST	C21T	CAP1005L	2	Bottom	0	10064.02	4779.013	Yes	No
CAPACITOR_LST	C21U	CAP1005L	2	Bottom	0	10064.02	3779.013	Yes	No
CAPACITOR_LST	C21V	CAP1005L	2	Bottom	0	10064.02	2779.013	Yes	No
CAPACITOR_LST	C21W	CAP1005L	2	Bottom	0	10064.02	1779.013	Yes	No
CAPACITOR_LST	C21X	CAP1005L	2	Bottom	0	10064.02	779.013	Yes	No
CAPACITOR_LST	C22	CAP1005L	2	Top	90	1220	2150	Yes	No
CAPACITOR_LST	C22A	CAP1005L	2	Bottom	270	2035.98	315.987	Yes	No
CAPACITOR_LST	C22B	CAP1005L	2	Bottom	270	2035.98	1315.987	Yes	No
CAPACITOR_LST	C22C	CAP1005L	2	Bottom	270	2035.98	2315.987	Yes	No
CAPACITOR_LST	C22D	CAP1005L	2	Bottom	270	2035.98	3315.987	Yes	No
CAPACITOR_LST	C22E	CAP1005L	2	Bottom	270	2035.98	4315.987	Yes	No
CAPACITOR_LST	C22F	CAP1005L	2	Bottom	270	2035.98	5315.987	Yes	No
CAPACITOR_LST	C22G	CAP1005L	2	Bottom	270	2035.98	6315.987	Yes	No
CAPACITOR_LST	C22H	CAP1005L	2	Bottom	270	2035.98	7315.987	Yes	No
CAPACITOR_LST	C22I	CAP1005L	2	Bottom	270	2035.98	8315.987	Yes	No
CAPACITOR_LST	C22J	CAP1005L	2	Bottom	270	2035.98	9315.987	Yes	No
CAPACITOR_LST	C22K	CAP1005L	2	Bottom	270	2035.98	10315.987	Yes	No
CAPACITOR_LST	C22L	CAP1005L	2	Bottom	270	2035.98	11315.987	Yes	No
CAPACITOR_LST	C22M	CAP1005L	2	Bottom	90	9964.02	11934.013	Yes	No
CAPACITOR_LST	C22N	CAP1005L	2	Bottom	90	9964.02	10934.013	Yes	No
CAPACITOR_LST	C22O	CAP1005L	2	Bottom	90	9964.02	9934.013	Yes	No
CAPACITOR_LST	C22P	CAP1005L	2	Bottom	90	9964.02	8934.013	Yes	No
CAPACITOR_LST	C22Q	CAP1005L	2	Bottom	90	9964.02	7934.013	Yes	No
CAPACITOR_LST	C22R	CAP1005L	2	Bottom	90	9964.02	6934.013	Yes	No
CAPACITOR_LST	C22S	CAP1005L	2	Bottom	90	9964.02	5934.013	Yes	No
CAPACITOR_LST	C22T	CAP1005L	2	Bottom	90	9964.02	4934.013	Yes	No
CAPACITOR_LST	C22U	CAP1005L	2	Bottom	90	9964.02	3934.013	Yes	No
CAPACITOR_LST	C22V	CAP1005L	2	Bottom	90	9964.02	2934.013	Yes	No
CAPACITOR_LST	C22W	CAP1005L	2	Bottom	90	9964.02	1934.013	Yes	No
CAPACITOR_LST	C22X	CAP1005L	2	Bottom	90	9964.02	934.013	Yes	No
